id,name,affiliation,website
891,"Andrea Fusiello","",""
892,"Andrea Giachetti","",""
893,"Andrea Gomes Campos Bianchi","",""
894,"Andrea J. Johnson","",""
895,"Andrea J. S. Hin","",""
896,"Andrea Kleinsmith","",""
897,"Andrea Kratz","",""
898,"Andrea Sanna","",""
899,"Andrea Steiner","",""
900,"Andrea Tagliasacchi","",""
901,"Andrea Torsello","",""
902,"Andrea Unger","",""
903,"Andrea Weidlich","",""
904,"Andreas A. Vasilakis","",""
905,"Andreas Ammer","",""
906,"Andreas Aristidou","",""
907,"Andreas Buja","",""
908,"Andreas Bulling","",""
909,"Andreas Burg","",""
910,"Andreas Butz","",""
911,"Andreas Daniel Hartl","",""
912,"Andreas Dietrich","",""
913,"Andreas Dietz","",""
914,"Andreas Disch","",""
915,"Andreas Dünser","",""
916,"Andreas Elsener","",""
917,"Andreas Emmerling","",""
918,"Andreas G. Weber","",""
919,"Andreas Georgiou","",""
920,"Andreas Gerndt","",""
921,"Andreas Giordimaina","",""
922,"Andreas Girgensohn","",""
923,"Andreas Glaser","",""
924,"Andreas Glatz","",""
925,"Andreas Greiser","",""
926,"Andreas Gumann","",""
927,"Andreas Görlitz","",""
928,"Andreas H. Mahnken","",""
929,"Andreas Hubeli","",""
930,"Andreas J. Lind","",""
931,"Andreas Johannsen","",""
932,"Andreas Just","",""
933,"Andreas K. Athienitis","",""
934,"Andreas Kerren","",""
935,"Andreas King","",""
936,"Andreas Kolb 0001","",""
937,"Andreas Kull","",""
938,"Andreas König 0002","",""
939,"Andreas Lamprecht","",""
940,"Andreas Lauser","",""
941,"Andreas M. Kunz","",""
942,"Andreas M. Tillmann","",""
943,"Andreas Müller 0006","",""
944,"Andreas Müller 0012","",""
945,"Andreas Nestler","",""
946,"Andreas Paepcke","",""
947,"Andreas Peer","",""
948,"Andreas Pommert","",""
949,"Andreas Raab","",""
950,"Andreas Rauber","",""
951,"Andreas Reh","",""
952,"Andreas Reich","",""
953,"Andreas Reimer","",""
954,"Andreas Riener","",""
955,"Andreas Riffnaller-Schiefer","",""
956,"Andreas Schilling","",""
957,"Andreas Simon","",""
958,"Andreas Sippl","",""
959,"Andreas Stoffel","",""
960,"Andreas Sundquist","",""
961,"Andreas Söderström","",""
962,"Andreas Thom","",""
963,"Andreas Ulmer","",""
964,"Andreas Vasilakis","",""
965,"Andreas Velten","",""
966,"Andreas Vlachopoulos","",""
967,"Andreas Völker","",""
968,"Andreas Wahle","",""
969,"Andreas Weber 0004","",""
970,"Andreas Weihusen","",""
971,"Andreas Wenger","",""
972,"Andreas-Alexandros Vasilakis","",""
973,"Andreea Molnar","",""
974,"Andrei C. Jalba","",""
975,"Andrei G. Jablokow","",""
976,"Andrei Iones","",""
977,"Andrei Khodakovsky","",""
978,"Andrei Khodulev","",""
979,"Andrei L. Turinsky","",""
980,"Andrei Sharf","",""
981,"Andrei Sherstyuk","",""
982,"Andrei State","",""
983,"Andrei V. Gribok","",""
984,"Andreina Avila","",""
985,"Andrej Ferko","",""
986,"Andrej Karpathy","",""
987,"Andrej Varchola","",""
988,"Andrejs Vorozcovs","",""
989,"Andres A. Aguirre-Pablo","",""
990,"Andres Burbano","",""
991,"Andres Cabrera","",""
992,"Andres Uribe","",""
993,"Andrew A. Davidson","",""
994,"Andrew A. Stanley","",""
995,"Andrew Adams","",""
996,"Andrew Allen","",""
997,"Andrew Blake 0001","",""
998,"Andrew Bluff","",""
999,"Andrew Blyth","",""
1000,"Andrew Bragdon","",""
1001,"Andrew Burks","",""
1002,"Andrew C. Bauer","",""
1003,"Andrew C. Beers","",""
1004,"Andrew Callan-Jones","",""
1005,"Andrew Chalmers","",""
1006,"Andrew Chi-Sing Leung","",""
1007,"Andrew Cordar","",""
1008,"Andrew Cove","",""
1009,"Andrew Crotty","",""
1010,"Andrew D. Brown","",""
1011,"Andrew D. McCulloch","",""
1012,"Andrew D. Wilson","",""
1013,"Andrew Darling","",""
1014,"Andrew DuBois","",""
1015,"Andrew E. Johnson","",""
1016,"Andrew E. Kensler","",""
1017,"Andrew E. Smith","",""
1018,"Andrew F. Wallis","",""
1019,"Andrew G. Slatton","",""
1020,"Andrew Gardner","",""
1021,"Andrew Gaston","",""
1022,"Andrew Gilbert","",""
1023,"Andrew Gillette","",""
1024,"Andrew Glasner","",""
1025,"Andrew Guy","",""
1026,"Andrew H. Gee","",""
1027,"Andrew H. Stevens","",""
1028,"Andrew Higginbotham","",""
1029,"Andrew Hunter","",""
1030,"Andrew I. Comport","",""
1031,"Andrew Irlitti","",""
1032,"Andrew J. Aubrey","",""
1033,"Andrew J. Hanson","",""
1034,"Andrew J. Weber","",""
1035,"Andrew J. Worsey","",""
1036,"Andrew James","",""
1037,"Andrew Jepsen","",""
1038,"Andrew Johnston","",""
1039,"Andrew Jones","",""
1040,"Andrew Kaufman","",""
1041,"Andrew Kusiak","",""
1042,"Andrew Lauritzen","",""
1043,"Andrew Lewis","",""
1044,"Andrew Lim","",""
1045,"Andrew Lippman","",""
1046,"Andrew Lumsdaine","",""
1047,"Andrew MacQuarrie","",""
1048,"Andrew Maimone","",""
1049,"Andrew Mason","",""
1050,"Andrew McMahon","",""
1051,"Andrew Mehler","",""
1052,"Andrew Mercer 0001","",""
1053,"Andrew Miller","",""
1054,"Andrew Nealen","",""
1055,"Andrew Newton","",""
1056,"Andrew O. Sageman-Furnas","",""
1057,"Andrew Owens","",""
1058,"Andrew P. Witkin","",""
1059,"Andrew Pearce","",""
1060,"Andrew Raij","",""
1061,"Andrew Reitemeyer","",""
1062,"Andrew Robb","",""
1063,"Andrew Roberts","",""
1064,"Andrew Robinson","",""
1065,"Andrew S. Forsberg","",""
1066,"Andrew S. Glassner","",""
1067,"Andrew S. Winter","",""
1068,"Andrew Selle","",""
1069,"Andrew Sherlock","",""
1070,"Andrew Shuman","",""
1071,"Andrew Soon","",""
1072,"Andrew T. Duchowski","",""
1073,"Andrew T. Wilson","",""
1074,"Andrew Taber","",""
1075,"Andrew Todd-Pokropek","",""
1076,"Andrew V. Thompson","",""
1077,"Andrew Vande Moere","",""
1078,"Andrew Vidler","",""
1079,"Andrew W. Donoho","",""
1080,"Andrew W. Fitzgibbon","",""
1081,"Andrew Warkentin","",""
1082,"Andrew Wetherelt","",""
1083,"Andrew Woo","",""
1084,"Andrew Wood Polk","",""
1085,"Andrew Y. C. Nee","",""
1086,"Andrew Yeh-Ching Nee","",""
1087,"Andrew Zisserman","",""
1088,"Andrey Babanin","",""
1089,"Andrey Collison","",""
1090,"Andrey N. Chernikov","",""
1091,"Andrey Talapov","",""
1092,"Andrey Voroshilov","",""
1093,"Andries Malan","",""
1094,"Andries van Dam","",""
1095,"Andrzej Lingas","",""
1096,"Andrzej Staszczak","",""
1097,"Andrzej Szymczak","",""
1098,"Andrzej Trembilski","",""
1099,"Andrzej Wydra","",""
1100,"André Barbé","",""
1101,"André Berthiaume","",""
1102,"André Calero Valdez","",""
1103,"André Dolenc","",""
1104,"André Gagalowicz","",""
1105,"André Galligo","",""
1106,"André Guéziec","",""
1107,"André Gürtler","",""
1108,"André Hinkenjann","",""
1109,"André Kramer","",""
1110,"André Kubagawa Sato","",""
1111,"André Kunert","",""
1112,"André Lieutier","",""
1113,"André Maximo","",""
1114,"André Meyer","",""
1115,"André Monteiro","",""
1116,"André Montes Rodrigues","",""
1117,"André Neubauer","",""
1118,"André Schulz 0001","",""
1119,"André Stork","",""
1120,"André Thomas","",""
1121,"André Zenner","",""
1122,"Andrés Bruhn","",""
1123,"Andrés Iglesias","",""
1124,"Andrés Jaramillo","",""
1125,"Andrés Monroy-Hernández","",""
1126,"Andy Bulka","",""
1127,"Andy Cockburn","",""
1128,"Andy Dong","",""
1129,"Andy Fuller","",""
1130,"Andy Goris","",""
1131,"Andy J. Morffew","",""
1132,"Andy Law","",""
1133,"Andy Luse","",""
1134,"Andy M. Day","",""
1135,"Andy Nguyen","",""
1136,"Andy Wilson","",""
1137,"Andy van Dam","",""
1138,"Aner Ben-Artzi","",""
1139,"Angel Blasco","",""
1140,"Angel Domingo Sappa","",""
1141,"Angel Plaza","",""
1142,"Angel Tena","",""
1143,"Angel X. Chang","",""
1144,"Angela Caicedo","",""
1145,"Angela Dai","",""
1146,"Angela H. DePace","",""
1147,"Angela Mayhua","",""
1148,"Angela Reilly","",""
1149,"Angela S. Lin","",""
1150,"Angela Scheller","",""
1151,"Angelika Peer","",""
1152,"Angelika Schnagl","",""
1153,"Angelo Haritsis","",""
1154,"Angelo Mangili","",""
1155,"Angelos Amditis","",""
1156,"Angelos Mantzaflaris","",""
1157,"Angjoo Kanazawa","",""
1158,"Angran Xiao","",""
1159,"Angus Antley","",""
1160,"Angus Forbes","",""
1161,"Angus Graeme Forbes","",""
1162,"Anh Truong","",""
1163,"Anh-Vu Vuong","",""
1164,"Ania Wojdel","",""
1165,"Anicia Peters","",""
1166,"Aniket Bera","",""
1167,"Anikó Ekárt","",""
1168,"Anil Kaul","",""
1169,"Anil Maheshwari","",""
1170,"Anil N. Hirani","",""
1171,"Anil Çamci","",""
1172,"Anind K. Dey","",""
1173,"Aniq Masood","",""
1174,"Anish Chandak","",""
1175,"Anita D. D'Amico","",""
1176,"Anita Komlodi","",""
1177,"Anita Ousley","",""
1178,"Anita Sellent","",""
1179,"Anita T. Layton","",""
1180,"Anja C. Schunke","",""
1181,"Anja Hennemuth","",""
1182,"Anja Kuß","",""
1183,"Anjali Manivannan","",""
1184,"Anjul Patney","",""
1185,"Anke Friederici","",""
1186,"Anke Huckauf","",""
1187,"Ankit Mohan","",""
1188,"Ankur Kapoor","",""
1189,"Ankur Patel","",""
1190,"Ann F. McKenna","",""
1191,"Ann Heylighen","",""
1192,"Ann McNamara","",""
1193,"Ann-Sofie Fisker","",""
1194,"Anna A. Shaverdian","",""
1195,"Anna Annoni","",""
1196,"Anna Barford","",""
1197,"Anna Della Ventura","",""
1198,"Anna Hilsmann","",""
1199,"Anna M. Ritz","",""
1200,"Anna M. Tomaszewska","",""
1201,"Anna MacKay-Brandt","",""
1202,"Anna Majkowska","",""
1203,"Anna Maria Fanelli","",""
1204,"Anna Puig","",""
1205,"Anna Puig-Centelles","",""
1206,"Anna R. Karlin","",""
1207,"Anna Shtengel","",""
1208,"Anna Thomas","",""
1209,"Anna Tikhonova","",""
1210,"Anna Turnage","",""
1211,"Anna Ursyn","",""
1212,"Anna Vilanova","",""
1213,"Anna Vilanova Bartrolí","",""
1214,"Anna Wasmer","",""
1215,"Anna Wawrzinek","",""
1216,"Annabelle Collin","",""
1217,"Annalisa Buffa","",""
1218,"Anne Bowen","",""
1219,"Anne C. Lear","",""
1220,"Anne E. Carpenter","",""
1221,"Anne E. Trefethen","",""
1222,"Anne Gehre","",""
1223,"Anne M. Mumford","",""
1224,"Anne Mai Wassermann","",""
1225,"Anne Marie Piper","",""
1226,"Anne Morgan Spalter","",""
1227,"Anne Sullivan","",""
1228,"Anne Verroust","",""
1229,"Anne Verroust-Blondet","",""
1230,"Anne Vialard","",""
1231,"Anne-Gaëlle Rolland-Lagan","",""
1232,"Anne-Hélène Olivier","",""
1233,"Anne-Kathrin Braun","",""
1234,"Anne-Kristin Stavrum","",""
1235,"Annelot Kraima","",""
1236,"Annette Haworth","",""
1237,"Annette Scheel","",""
1238,"Annette Walter","",""
1239,"Anni Wang","",""
1240,"Annick Goursot","",""
1241,"Annie A. M. Cuyt","",""
1242,"Annie Luciani","",""
1243,"Annie Tat","",""
1244,"Annika Frank","",""
1245,"Anoop Gupta","",""
1246,"Anoop K. Dhingra","",""
1247,"Anoop S. Khurana","",""
1248,"Anping Xu","",""
1249,"Anqi Huang","",""
1250,"Anselm Grundhöfer","",""
1251,"Anselmo Lastra","",""
1252,"Anshul Vikram Pandey","",""
1253,"Anshuman Razdan","",""
1254,"Anthony A. Apodaca","",""
1255,"Anthony A. Iarrobino","",""
1256,"Anthony A. Maciejewski","",""
1257,"Anthony Ashbrook","",""
1258,"Anthony C. Barkans","",""
1259,"Anthony C. Fang","",""
1260,"Anthony C. Robinson","",""
1261,"Anthony Cassanego","",""
1262,"Anthony Conway","",""
1263,"Anthony D. Nguyen","",""
1264,"Anthony Hamins","",""
1265,"Anthony J. De Groot","",""
1266,"Anthony J. Medland","",""
1267,"Anthony J. Sherbondy","",""
1268,"Anthony J. Yezzi","",""
1269,"Anthony K. H. Tung","",""
1270,"Anthony LaMarca","",""
1271,"Anthony Martinet","",""
1272,"Anthony Pajot","",""
1273,"Anthony Pang","",""
1274,"Anthony R. Dick","",""
1275,"Anthony S. Wexler","",""
1276,"Anthony Santella","",""
1277,"Anthony Steed","",""
1278,"Anthony T. Patera","",""
1279,"Anthony Talvas","",""
1280,"Anthony Tang 0001","",""
1281,"Anthousis Andreadis","",""
1282,"Antoine Bégault","",""
1283,"Antoine Lambert","",""
1284,"Antoine Leclercq","",""
1285,"Antoine Lhuillier","",""
1286,"Antoine McNamara","",""
1287,"Antoine Milliez","",""
1288,"Antoine Toisoul","",""
1289,"Anton Andriyenko","",""
1290,"Anton Bardera","",""
1291,"Anton Gfrerrer","",""
1292,"Anton Gudym","",""
1293,"Anton Kaplanyan","",""
1294,"Anton Krupkin","",""
1295,"Anton L. Fuhrmann","",""
1296,"Anton Nijholt","",""
1297,"Anton S. Kaplanyan","",""
1298,"Anton Strezhnev","",""
1299,"Anton Treskunov","",""
1300,"Anton van den Hengel","",""
1301,"Antonella Falini","",""
1302,"Antonello Moneta","",""
1303,"Antoni B. Chan","",""
1304,"Antoni Buades","",""
1305,"Antoni Chica","",""
1306,"Antoni Jaume-i-Capó","",""
1307,"Antoni Rosell","",""
1308,"Antoni Sagrista","",""
1309,"Antoni Soto-Riera","",""
1310,"Antonin Chambolle","",""
1311,"Antonio A. F. Oliveira","",""
1312,"Antonio Armillotta","",""
1313,"Antonio Boccaccio","",""
1314,"Antonio Cardone","",""
1315,"Antonio Carlos Almeida","",""
1316,"Antonio Chica","",""
1317,"Antonio Criminisi","",""
1318,"Antonio DiCarlo","",""
1319,"Antonio Diaz-Calderon","",""
1320,"Antonio E. Uva","",""
1321,"Antonio Emmanuele Uva","",""
1322,"Antonio Frisoli","",""
1323,"Antonio G. Losada","",""
1324,"Antonio Garcia","",""
1325,"Antonio Garrido","",""
1326,"Antonio Huerta","",""
1327,"Antonio J. Rueda Ruiz","",""
1328,"Antonio Jimeno-Morenilla","",""
1329,"Antonio Krüger","",""
1330,"Antonio Mancuso","",""
1331,"Antonio Montes","",""
1332,"Antonio Palacios","",""
1333,"Antonio Pedotti","",""
1334,"Antonio Sanfilippo","",""
1335,"Antonio Susín","",""
1336,"Antonio Torralba 0001","",""
1337,"Antonio Turtur","",""
1338,"Antonios Danelakis","",""
1339,"Antony Unwin","",""
1340,"Antony Williams","",""
1341,"Antti Herva","",""
1342,"Antti Nurminen","",""
1343,"Antti Oulasvirta","",""
1344,"Antti Sand","",""
1345,"António Augusto de Sousa","",""
1346,"António Cardoso Costa","",""
1347,"António Coelho","",""
1348,"António Cruz","",""
1349,"António Mendes Lopes","",""
1350,"Antônio Carlos A. Mól","",""
1351,"Antônio Castelo Filho","",""
1352,"Antônio Wilson Vieira","",""
1353,"Anuj Srivastava","",""
1354,"Anup Basu","",""
1355,"Anupam Agrawal","",""
1356,"Anupam Ojha","",""
1357,"Anusheel Bhushan","",""
1358,"Anushka Anand","",""
1359,"Anzong Zheng","",""
1360,"Anzu Hakone","",""
1361,"Aparajithan Sivanathan","",""
1362,"Apostolos Papanikolaou","",""
1363,"April Grow","",""
1364,"Arash Habibi","",""
1365,"Aravind Kalaiah","",""
1366,"Aravind Krishnaswamy","",""
1367,"Aravinda S. Rao","",""
1368,"Arbtip Dheeravongkit","",""
1369,"Ardeshir Goshtasby","",""
1370,"Ares Lagae","",""
1371,"Ari Rappoport","",""
1372,"Ari Shapiro","",""
1373,"Ari Silvennoinen","",""
1374,"Aric Bartle","",""
1375,"Arie E. Kaufman","",""
1376,"Arie Jacobi","",""
1377,"Arie Kadosh","",""
1378,"Arie Karniel","",""
1379,"Ariel Liebman","",""
1380,"Ariel Shamir","",""
1381,"Arin M. Ellingson","",""
1382,"Arindam Bhattacharya","",""
1383,"Aris S. Lalos","",""
1384,"Aristides A. G. Requicha","",""
1385,"Aristomenis Antoniadis","",""
1386,"Aritra Dasgupta","",""
1387,"Arjan Egges","",""
1388,"Arjan J. F. Kok","",""
1389,"Arjan Kuijper","",""
1390,"Arjeh M. Cohen","",""
1391,"Arjun Jain","",""
1392,"Arjun Srinivasan","",""
1393,"Arlind Nocaj","",""
1394,"Armel Crétual","",""
1395,"Armelle Affouard","",""
1396,"Armen Zakarian","",""
1397,"Armin Bruderlin","",""
1398,"Armin Kanitsar","",""
1399,"Armin Pobitzer","",""
1400,"Armin Samii","",""
1401,"Armin Zink","",""
1402,"Arnaldo de Albuquerque Araújo","",""
1403,"Arnau Mir","",""
1404,"Arnaud Dessein","",""
1405,"Arnaud Emilien","",""
1406,"Arnaud M. Richard","",""
1407,"Arnaud Prouzeau","",""
1408,"Arnaud Sallaberry","",""
1409,"Arnauld Lamorlette","",""
1410,"Arnd Christian König","",""
1411,"Arne Dür","",""
1412,"Arne Frick","",""
1413,"Arne Halvorsen","",""
1414,"Arne Jönsson","",""
1415,"Arne Schmitz","",""
1416,"Arne T. Bittig","",""
1417,"Arno Formella","",""
1418,"Arno Knapitsch","",""
1419,"Arno Krüger","",""
1420,"Arno Schödl","",""
1421,"Arno Villringer","",""
1422,"Arno Zinke","",""
1423,"Arnold J. Greenfield","",""
1424,"Arnold Köchl","",""
1425,"Arnold W. M. Smeulders","",""
1426,"Arnoldo Valle-Levinson","",""
1427,"Arnulph Fuhrmann","",""
1428,"Aron Kwok","",""
1429,"Aron Monszpart","",""
1430,"Arpan Biswas","",""
1431,"Arran Topalian","",""
1432,"Arsène Pérard-Gayot","",""
1433,"Art J. Schwartz","",""
1434,"Art Tevs","",""
1435,"Artem Amirkhanov","",""
1436,"Artem Konev","",""
1437,"Artem Vasilyev","",""
1438,"Arthur A. Chaves","",""
1439,"Arthur D. Gregory","",""
1440,"Arthur Dufay","",""
1441,"Arthur E. Kirkpatrick","",""
1442,"Arthur Flutter","",""
1443,"Arthur G. Erdman","",""
1444,"Arthur G. Telea","",""
1445,"Arthur J. Olson","",""
1446,"Arthur J. Schwartz","",""
1447,"Arthur Leclaire","",""
1448,"Arthur R. Salomon","",""
1449,"Arthur Truong","",""
1450,"Arthur W. Toga","",""
1451,"Arthur van Goethem","",""
1452,"Artiom Kovnatsky","",""
1453,"Artjom Kochtchi","",""
1454,"Arto I. Kankaanpaa","",""
1455,"Artur Koch","",""
1456,"Arturo Nakasone","",""
1457,"Arturo S. García","",""
1458,"Arul Asirvatham","",""
1459,"Arun Katkere","",""
1460,"Arun Kulshreshth","",""
1461,"Arun N. Netravali","",""
1462,"Arun Sivanandan","",""
1463,"Aruna Balakrishnan","",""
1464,"Arvid Lundervold","",""
1465,"Arvid Myklebust","",""
1466,"Arvin Park","",""
1467,"Arvind Rangarajan","",""
1468,"Arvind Satyanarayan","",""
1469,"Aryabrata Basu","",""
1470,"Arzu Çöltekin","",""
1471,"Asa Viccellio","",""
1472,"Asako Kanezaki","",""
1473,"Asako Soga","",""
1474,"Asan Agibetov","",""
1475,"Asanka S. Rodrigo","",""
1476,"Asawinee Danpinid","",""
1477,"Aseem Agarwala","",""
1478,"Asem Khmag","",""
1479,"Asger Nyman Christiansen","",""
1480,"Ashis Gopal Banerjee","",""
1481,"Ashish Gupta 0014","",""
1482,"Ashish Myles","",""
1483,"Ashitava Ghosal","",""
1484,"Ashley Gadd","",""
1485,"Ashley Rye Yauilla","",""
1486,"Ashley Wheat","",""
1487,"Ashnil Kumar","",""
1488,"Ashok Gupta","",""
1489,"Ashok Jallepalli","",""
1490,"Ashok K. Goel 0001","",""
1491,"Ashok V. Kumar","",""
1492,"Ashok Veeraraghavan","",""
1493,"Ashton E. W. Mason","",""
1494,"Ashutosh Mittal","",""
1495,"Asifullah Khan","",""
1496,"Asim Smailagic","",""
1497,"Asitha Mallawaarachchi","",""
1498,"Asja Jelic","",""
1499,"Askin T. Isikveren","",""
1500,"Asko Martio","",""
1501,"Asla Medeiros Sá","",""
1502,"Asla Medeiros e Sá","",""
1503,"Aster Wardhani","",""
1504,"Astri J. Lundervold","",""
1505,"Astrid Pieterse","",""
1506,"Astrid Sinwel","",""
1507,"Astrid Steffen","",""
1508,"Astrid Sturm","",""
1509,"Aswin C. Sankaranarayanan","",""
1510,"Ata A. Eftekharian","",""
1511,"Atakan Arasan","",""
1512,"Athanasios Iliopoulos","",""
1513,"Athanasios Vogiannou","",""
1514,"Athanasios Vourvopoulos","",""
1515,"Athanasios Zougas","",""
1516,"Athina Panotopoulou","",""
1517,"Athinodoros S. Georghiades","",""
1518,"Athula Mandanayake","",""
1519,"Atilla Baskurt","",""
1520,"Atsunori Moteki","",""
1521,"Atsushi Hosoda","",""
1522,"Atsushi Ito","",""
1523,"Atsushi Kasao","",""
1524,"Atsushi Kunimatsu","",""
1525,"Atsushi Nakazawa","",""
1526,"Atsushi Ohta","",""
1527,"Atsushi Sawada","",""
1528,"Atsushi Tatsuma","",""
1529,"Atsushi Yamada","",""
1530,"Atsushi Yamagishi","",""
1531,"Atsuto Maki","",""
1532,"Attila Csabai","",""
1533,"Attila Farkas","",""
1534,"Attila Gyulassy","",""
1535,"Attila Neumann","",""
1536,"Attila T. Áfra","",""
1537,"Atul Rungta","",""
1538,"Atul Sudhalkar","",""
1539,"Atul Thakur","",""
1540,"Aubrey Holland","",""
1541,"Aubrey Jaffer","",""
1542,"Aude Oliva","",""
1543,"Audrey Lee-St. John","",""
1544,"Augusto Op den Bosch","",""
1545,"Augusto Sarti","",""
1546,"Aun Neow Poo","",""
1547,"Aurélie Cohé","",""
1548,"Aurélien Martinet","",""
1549,"Aurélien Riou","",""
1550,"Aurélien Tabard","",""
1551,"Austin J. Herrema","",""
1552,"Austin Robison","",""
1553,"Austin Vandergon","",""
1554,"Auston Sterling","",""
1555,"Avi C. Naiman","",""
1556,"Avi Goren","",""
1557,"Avi Kak","",""
1558,"Avi Robinson-Mosher","",""
1559,"Avi Yaeli","",""
1560,"Avi Zulti","",""
1561,"Avideh Zakhor","",""
1562,"Avin Pattath","",""
1563,"Avinash C. Kak","",""
1564,"Avishek Chatterjee","",""
1565,"Avital Steinitz","",""
1566,"Aviv Madar","",""
1567,"Aviv Segall","",""
1568,"Avneesh Sud","",""
1569,"Avner Ben-Dor","",""
1570,"Avner Schwarz","",""
1571,"Avner Shapiro","",""
1572,"Avni Akcay","",""
1573,"Axel Boese","",""
1574,"Axel Kilian","",""
1575,"Axel Pinz","",""
1576,"Axel Radloff","",""
1577,"Axel Weissenfeld","",""
1578,"Ayan Biswas","",""
1579,"Ayan Sinha","",""
1580,"Ayaz A. Shaikh","",""
1581,"Aydin Öztürk","",""
1582,"Ayelet Dominitz","",""
1583,"Ayellet Tal","",""
1584,"Ayhan Irfanoglu","",""
1585,"Aykut Erdem","",""
1586,"Aylmer L. Johnson","",""
1587,"Ayman Habib","",""
1588,"Ayman W. Habib","",""
1589,"Aytek Aman","",""
1590,"Aytül Erçil","",""
1591,"Ayumi Ono","",""
1592,"Ayush Bhandari","",""
1593,"Ayush Bhargava","",""
1594,"Azalea A. Vo","",""
1595,"Azam Khan","",""
1596,"Azar Shakoori","",""
1597,"Aziz El Fazziki","",""
1598,"Aziz Khamjane","",""
1599,"Azmi Bin Mohd Yusof","",""
1600,"Azzouz Hamdi-Cherif","",""
1601,"B. Aneesh Reddy","",""
1602,"B. Bodelet","",""
1603,"B. C. Budge","",""
1604,"B. C. Shah","",""
1605,"B. Chen","",""
1606,"B. Choi","",""
1607,"B. Domínguez","",""
1608,"B. F. Robertson","",""
1609,"B. G. Marchent","",""
1610,"B. G. Prakash","",""
1611,"B. Gilles","",""
1612,"B. Guo","",""
1613,"B. Gurumoorthy","",""
1614,"B. H. Kim","",""
1615,"B. H. Koh","",""
1616,"B. H. Ong","",""
1617,"B. Heal","",""
